address_id,address_service_id,address_name,address_service_name,address_type,address_service_prefix,address_parent,address-service_parent, Simillar,,NOTE
14648,11421,Tân Lập,Tân Lập,1,Xã,Huyện Hữu Lũng,Hữu Lũng,1,,
14649,11422,Tân Thành,Tân Thành,1,Xã,Huyện Hữu Lũng,Hữu Lũng,1,,
14650,11423,Thanh Sơn,Thanh Sơn,1,Xã,Huyện Hữu Lũng,Hữu Lũng,1,,
14651,11424,Thiện Kỵ,Thiện Ky,1,Xã,Huyện Hữu Lũng,Hữu Lũng,1,,
14652,11425,Vân Nham,Vân Nham,1,Xã,Huyện Hữu Lũng,Hữu Lũng,1,,
14653,11426,Yên Bình,Yên Bình,1,Xã,Huyện Hữu Lũng,Hữu Lũng,1,,
14654,11427,Yên Sơn,Yên Sơn,1,Xã,Huyện Hữu Lũng,Hữu Lũng,1,,
14656,11429,Yên Vượng,Yên Vượng,1,Xã,Huyện Hữu Lũng,Hữu Lũng,1,,
7622,9784,An Lạc Tây,An Lạc Tây,1,Xã,Huyện Kế Sách,Kế Sách,1,,
7623,9785,An Lạc Thôn,An Lạc Thôn,1,Xã,Huyện Kế Sách,Kế Sách,1,,
7618,9786,An Mỹ,An Mỹ,1,Xã,Huyện Kế Sách,Kế Sách,1,,
7624,9787,Ba Trinh,Ba Trinh,1,Xã,Huyện Kế Sách,Kế Sách,1,,
7626,9789,Kế An,Kế An,1,Xã,Huyện Kế Sách,Kế Sách,1,,
7627,9791,Kế Thành,Kế Thành,1,Xã,Huyện Kế Sách,Kế Sách,1,,
7619,9792,Nhơn Mỹ,Nhơn Mỹ,1,Xã,Huyện Kế Sách,Kế Sách,1,,
7620,9794,Thới An Hội,Thới An Hội,1,Xã,Huyện Kế Sách,Kế Sách,1,,
7628,9795,Trinh Phú,Trinh Phú,1,Xã,Huyện Kế Sách,Kế Sách,1,,
7621,9796,Xuân Hòa,Xuân Hòa,1,Xã,Huyện Kế Sách,Kế Sách,1,,
6687,2248,Đại Đồng,Đại Đồng,1,Xã,Huyện Kiến Thụy,Kiến Thụy,1,,
6697,2249,Đại Hà,Đại Hà,1,Xã,Huyện Kiến Thụy,Kiến Thụy,1,,
6703,2250,Đại Hợp,Đại Hợp,1,Xã,Huyện Kiến Thụy,Kiến Thụy,1,,
6702,2251,Đoàn Xá,Đoàn Xá,1,Xã,Huyện Kiến Thụy,Kiến Thụy,1,,
6686,2252,Đông Phương,Đông Phương,1,Xã,Huyện Kiến Thụy,Kiến Thụy,1,,
6694,2253,Du Lễ,Du Lễ,1,Xã,Huyện Kiến Thụy,Kiến Thụy,1,,
6689,2254,Hữu Bằng,Hữu Bằng,1,Xã,Huyện Kiến Thụy,Kiến Thụy,1,,
6695,2255,Kiến Quốc,Kiến Quốc,1,Xã,Huyện Kiến Thụy,Kiến Thụy,1,,
6691,2256,Minh Tân,Minh Tân,1,Xã,Huyện Kiến Thụy,Kiến Thụy,1,,
6699,2257,Ngũ Đoan,Ngũ Đoan,1,Xã,Huyện Kiến Thụy,Kiến Thụy,1,,
6696,2258,Ngũ Phúc,Ngũ Phúc,1,Xã,Huyện Kiến Thụy,Kiến Thụy,1,,
6700,2260,Tân Phong,Tân Phong,1,Xã,Huyện Kiến Thụy,Kiến Thụy,1,,
6698,2261,Tân Trào,Tân Trào,1,Xã,Huyện Kiến Thụy,Kiến Thụy,1,,
6692,2262,Thanh Sơn,Thanh Sơn,1,Xã,Huyện Kiến Thụy,Kiến Thụy,1,,
6690,2263,Thuận Thiên,Thuận Thiên,1,Xã,Huyện Kiến Thụy,Kiến Thụy,1,,
6693,2264,Thụy Hương,Thụy Hương,1,Xã,Huyện Kiến Thụy,Kiến Thụy,1,,
6701,2265,Tú Sơn,Tú Sơn,1,Xã,Huyện Kiến Thụy,Kiến Thụy,1,,
6771,9280,Đại Cương,Đại Cương,1,Xã,Huyện Kim Bảng,Kim Bảng,1,,
6768,9281,Đồng Hóa,Đồng Hóa,1,Xã,Huyện Kim Bảng,Kim Bảng,1,,
6767,9283,Khả Phong,Khả Phong,1,Xã,Huyện Kim Bảng,Kim Bảng,1,,
6772,9284,Lê Hồ,Lê Hồ,1,Xã,Huyện Kim Bảng,Kim Bảng,1,,
6761,9285,Liên Sơn,Liên Sơn,1,Xã,Huyện Kim Bảng,Kim Bảng,1,,
6774,9286,Ngọc Sơn,Ngọc Sơn,1,Xã,Huyện Kim Bảng,Kim Bảng,1,,
6769,9288,Nhật Tân,Nhật Tân,1,Xã,Huyện Kim Bảng,Kim Bảng,1,,
6770,9289,Nhật Tựu,Nhật Tựu,1,Xã,Huyện Kim Bảng,Kim Bảng,1,,
6758,9292,Thanh Sơn,Thanh Sơn,1,Xã,Huyện Kim Bảng,Kim Bảng,1,,
6760,9293,Thi Sơn,Thi Sơn,1,Xã,Huyện Kim Bảng,Kim Bảng,1,,
6766,9294,Thụy Lôi,Thụy Lôi,1,Xã,Huyện Kim Bảng,Kim Bảng,1,,
6773,9295,Tượng Lĩnh,Tượng Lĩnh,1,Xã,Huyện Kim Bảng,Kim Bảng,1,,
6764,9296,Văn Xá,Văn Xá,1,Xã,Huyện Kim Bảng,Kim Bảng,1,,
7854,8675,Chất Bình,Chất Bình,1,Xã,Huyện Kim Sơn,Kim Sơn,1,,
7855,8676,Chính Tâm,Chính Tâm,1,Xã,Huyện Kim Sơn,Kim Sơn,1,,
7871,8677,Cồn Thoi,Con Thoi,1,Xã,Huyện Kim Sơn,Kim Sơn,1,,
7856,8678,Định Hóa,Định Hoá,1,Xã,Huyện Kim Sơn,Kim Sơn,1,,
7857,8679,Đồng Hướng,Đồng Hướng,1,Xã,Huyện Kim Sơn,Kim Sơn,1,,
7858,8680,Hồi Ninh,Hồi Ninh,1,Xã,Huyện Kim Sơn,Kim Sơn,1,,
7859,8681,Hùng Tiến,Hùng Tiến,1,Xã,Huyện Kim Sơn,Kim Sơn,1,,
7860,8682,Kim Chính,Kim Chính,1,Xã,Huyện Kim Sơn,Kim Sơn,1,,
7861,8683,Kim Định,Kim Định,1,Xã,Huyện Kim Sơn,Kim Sơn,1,,
7872,8684,Kim Đông,Kim Đồng,1,Xã,Huyện Kim Sơn,Kim Sơn,1,,
7873,8685,Kim Hải,Kim Hải,1,Xã,Huyện Kim Sơn,Kim Sơn,1,,
7874,8686,Kim Mỹ,Kim Mỹ,1,Xã,Huyện Kim Sơn,Kim Sơn,1,,
7875,8687,Kim Tân,Kim Tân,1,Xã,Huyện Kim Sơn,Kim Sơn,1,,
7876,8688,Kim Trung,Kim Trung,1,Xã,Huyện Kim Sơn,Kim Sơn,1,,
7862,8689,Lai Thành,Lai Thành,1,Xã,Huyện Kim Sơn,Kim Sơn,1,,
7863,8690,Lưu Phương,Lưu Phương,1,Xã,Huyện Kim Sơn,Kim Sơn,1,,
7864,8691,Như Hòa,Như Hòa,1,Xã,Huyện Kim Sơn,Kim Sơn,1,,
7865,8693,Quang Thiện,Quang Thiện,1,Xã,Huyện Kim Sơn,Kim Sơn,1,,
7866,8694,Tân Thành,Tân Thành,1,Xã,Huyện Kim Sơn,Kim Sơn,1,,
7867,8695,Thượng Kiệm,Thượng Kiệm,1,Xã,Huyện Kim Sơn,Kim Sơn,1,,
7877,8696,Văn Hải,Văn Hải,1,Xã,Huyện Kim Sơn,Kim Sơn,1,,
7868,8697,Xuân Thiện,Xuân Thiện,1,Xã,Huyện Kim Sơn,Kim Sơn,1,,
7869,8698,Yên Lộc,Yên Lộc,1,Xã,Huyện Kim Sơn,Kim Sơn,1,,
7870,8699,Yên Mật,Yên Mật,1,Xã,Huyện Kim Sơn,Kim Sơn,1,,
21520,9526,Kỳ Khang,Kỳ Khang,1,Xã,Huyện Kỳ Anh,Kỳ Anh,1,,
21519,9535,Kỳ Tân,Kỳ Tân,1,Xã,Huyện Kỳ Anh,Kỳ Anh,1,,
6419,7209,Bắc Bình,Bắc Bình,1,Xã,Huyện Lập Thạch,Lập Thạch,1,,
6420,7210,Bàn Giản,Bàn Giản,1,Xã,Huyện Lập Thạch,Lập Thạch,1,,
6421,7211,Đình Chu,Đình Chu,1,Xã,Huyện Lập Thạch,Lập Thạch,1,,
6422,7212,Đồng Ích,Đồng Ích,1,Xã,Huyện Lập Thạch,Lập Thạch,1,,
6423,7214,Hợp Lý,Hợp Lý,1,Xã,Huyện Lập Thạch,Lập Thạch,1,,
6424,7216,Liên Hòa,Liên Hòa,1,Xã,Huyện Lập Thạch,Lập Thạch,1,,
6425,7217,Liễn Sơn,Liễn Sơn,1,Xã,Huyện Lập Thạch,Lập Thạch,1,,
6426,7218,Ngọc Mỹ,Ngọc Mỹ,1,Xã,Huyện Lập Thạch,Lập Thạch,1,,
6427,7219,Quang Sơn,Quang Sơn,1,Xã,Huyện Lập Thạch,Lập Thạch,1,,
6428,7220,Sơn Đông,Sơn Đông,1,Xã,Huyện Lập Thạch,Lập Thạch,1,,
6429,7221,Thái Hòa,Thái Hòa,1,Xã,Huyện Lập Thạch,Lập Thạch,1,,
6430,7222,Tiên Lữ,Tiên Lữ,1,Xã,Huyện Lập Thạch,Lập Thạch,1,,
6431,7223,Triệu Đề,Triệu Đề,1,Xã,Huyện Lập Thạch,Lập Thạch,1,,
6432,7224,Tử Du,Tử Du,1,Xã,Huyện Lập Thạch,Lập Thạch,1,,
24133,7225,Văn Quán,Văn Quán,1,Xã,Huyện Lập Thạch,Lập Thạch,1,,
6434,7226,Vân Trục,Vân Trục,1,Xã,Huyện Lập Thạch,Lập Thạch,1,,
6435,7227,Xuân Hòa,Xuân Hòa,1,Xã,Huyện Lập Thạch,Lập Thạch,1,,
6436,7228,Xuân Lôi,Xuân Lôi,1,Xã,Huyện Lập Thạch,Lập Thạch,1,,
14723,11441,Ái Quốc,Ái Quốc,1,Xã,Huyện Lộc Bình,Lộc Bình,1,,
14724,11442,Bằng Khánh,Bằng Khánh,1,Xã,Huyện Lộc Bình,Lộc Bình,1,,
14726,11443,Đồng Bục,Đồng Bục,1,Xã,Huyện Lộc Bình,Lộc Bình,1,,
14727,11444,Đông Quan,Đông Quan,1,Xã,Huyện Lộc Bình,Lộc Bình,1,,
14729,11445,Hiệp Hạ,Hiệp Hạ,1,Xã,Huyện Lộc Bình,Lộc Bình,1,,
14730,11446,Hữu Khánh,Hữu Khánh,1,Xã,Huyện Lộc Bình,Lộc Bình,1,,
14732,11447,Hữu Lân,Hữu Lân,1,Xã,Huyện Lộc Bình,Lộc Bình,1,,
14733,11448,Khuất Xá,Khuất Xá,1,Xã,Huyện Lộc Bình,Lộc Bình,1,,
14734,11450,Lợi Bác,Lợi Bác,1,Xã,Huyện Lộc Bình,Lộc Bình,1,,
14736,11451,Lục Thôn,Lục Thôn,1,Xã,Huyện Lộc Bình,Lộc Bình,1,,
14738,11452,Mẫu Sơn,Mẫu Sơn,1,Xã,Huyện Lộc Bình,Lộc Bình,1,,
14740,11453,Minh Phát,Minh Phát,1,Xã,Huyện Lộc Bình,Lộc Bình,1,,
14747,11455,Nam Quan,Nam Quan,1,Xã,Huyện Lộc Bình,Lộc Bình,1,,
14749,11456,Như Khuê,Như Khuê,1,Xã,Huyện Lộc Bình,Lộc Bình,1,,
14751,11457,Nhượng Bạn,Nhượng Bạn,1,Xã,Huyện Lộc Bình,Lộc Bình,1,,
14752,11458,Quan Bản,Quan Bản,1,Xã,Huyện Lộc Bình,Lộc Bình,1,,
14754,11459,Sàn Viên,Sàn Viên,1,Xã,Huyện Lộc Bình,Lộc Bình,1,,
14755,11460,Tam Gia,Tam Gia,1,Xã,Huyện Lộc Bình,Lộc Bình,1,,
14757,11461,Tĩnh Bắc,Tĩnh Bắc,1,Xã,Huyện Lộc Bình,Lộc Bình,1,,
14758,11462,Tú Đoạn,Tú Đoạn,1,Xã,Huyện Lộc Bình,Lộc Bình,1,,
14759,11463,Tú Mịch,Tú Mịch,1,Xã,Huyện Lộc Bình,Lộc Bình,1,,
14760,11464,Vân Mộng,Vân Mộng,1,Xã,Huyện Lộc Bình,Lộc Bình,1,,
14761,11465,Xuân Dương,Xuân Dương,1,Xã,Huyện Lộc Bình,Lộc Bình,1,,
14762,11466,Xuân Lễ,Xuân Lễ,1,Xã,Huyện Lộc Bình,Lộc Bình,1,,
14765,11468,Xuân Tình,Xuân Tình,1,Xã,Huyện Lộc Bình,Lộc Bình,1,,
7632,9797,Châu Khánh,Châu Khánh,1,Xã,Huyện Long Phú,Long Phú,1,,
7638,9799,Hậu Thạnh,Hậu Thạnh,1,Xã,Huyện Long Phú,Long Phú,1,,
7637,9800,Long Đức,Long Đức,1,Xã,Huyện Long Phú,Long Phú,1,,
7636,9802,Long Phú,Long Phú,1,Xã,Huyện Long Phú,Long Phú,1,,
7634,9803,Phú Hữu,Phú Hữu,1,Xã,Huyện Long Phú,Long Phú,1,,
7630,9804,Song Phụng,Song Phụng,1,Xã,Huyện Long Phú,Long Phú,1,,
7635,9805,Tân Hưng,Tân Hưng,1,Xã,Huyện Long Phú,Long Phú,1,,
7631,9806,Tân Thạnh,Tân Thạnh,1,Xã,Huyện Long Phú,Long Phú,1,,
7629,9807,Trường Khánh,Trường Khánh,1,Xã,Huyện Long Phú,Long Phú,1,,
6986,1912,An Phước,An Phước,1,Xã,Huyện Long Thành,Long Thành,1,,
6996,1913,Bầu Cạn,Bàu Cạn,1,Xã,Huyện Long Thành,Long Thành,1,,
6993,1914,Bình An,Bình An,1,Xã,Huyện Long Thành,Long Thành,1,,
6992,1915,Bình Sơn,Bình Sơn,1,Xã,Huyện Long Thành,Long Thành,1,,
6995,1916,Cẩm Đường,Cẩm Đường,1,Xã,Huyện Long Thành,Long Thành,1,,
6979,1917,Lộc An,Lộc An,1,Xã,Huyện Long Thành,Long Thành,1,,
6981,1918,Long An,Long An,1,Xã,Huyện Long Thành,Long Thành,1,,
6991,1919,Long Đức,Long Đức,1,Xã,Huyện Long Thành,Long Thành,1,,
6982,1920,Long Phước,Long Phước,1,Xã,Huyện Long Thành,Long Thành,1,,
6985,1922,Phước Bình,Phước Bình,1,Xã,Huyện Long Thành,Long Thành,1,,
6984,1924,Phước Thái,Phước Thái,1,Xã,Huyện Long Thành,Long Thành,1,,
6994,1925,Suối Trầu,Suối Trầu,1,Xã,Huyện Long Thành,Long Thành,1,,
6987,1926,Tam An,Tam An,1,Xã,Huyện Long Thành,Long Thành,1,,
6983,1927,Tân Hiệp,Tân Hiệp,1,Xã,Huyện Long Thành,Long Thành,1,,
6810,9297,Bắc Lý,Bắc Lý,1,Xã,Huyện Lý Nhân,Lý Nhân,1,,
6811,9298,Chân Lý,Chân Lý,1,Xã,Huyện Lý Nhân,Lý Nhân,1,,
6812,9299,Chính Lý,Chính Lý,1,Xã,Huyện Lý Nhân,Lý Nhân,1,,
6813,9300,Công Lý,Công Lý,1,Xã,Huyện Lý Nhân,Lý Nhân,1,,
6814,9301,Đạo Lý,Đạo Lý,1,Xã,Huyện Lý Nhân,Lý Nhân,1,,
6815,9302,Đồng Lý,Đồng Lý,1,Xã,Huyện Lý Nhân,Lý Nhân,1,,
6816,9303,Đức Lý,Đức Lý,1,Xã,Huyện Lý Nhân,Lý Nhân,1,,
6817,9305,Hợp Lý,Hợp Lý,1,Xã,Huyện Lý Nhân,Lý Nhân,1,,
6818,9306,Nguyên Lý,Nguyên Lý,1,Xã,Huyện Lý Nhân,Lý Nhân,1,,
6819,9307,Nhân Bình,Nhân Bình,1,Xã,Huyện Lý Nhân,Lý Nhân,1,,
6820,9308,Nhân Chính,Nhân Chính,1,Xã,Huyện Lý Nhân,Lý Nhân,1,,
6821,9309,Nhân Đạo,Nhân Đạo,1,Xã,Huyện Lý Nhân,Lý Nhân,1,,
6822,9310,Nhân Hưng,Nhân Hưng,1,Xã,Huyện Lý Nhân,Lý Nhân,1,,
6823,9311,Nhân Khang,Nhân Khang,1,Xã,Huyện Lý Nhân,Lý Nhân,1,,
6824,9312,Nhân Mỹ,Nhân Mỹ,1,Xã,Huyện Lý Nhân,Lý Nhân,1,,
6825,9313,Nhân Nghĩa,Nhân Nghĩa,1,Xã,Huyện Lý Nhân,Lý Nhân,1,,
6826,9314,Nhân Thịnh,Nhân Thịnh,1,Xã,Huyện Lý Nhân,Lý Nhân,1,,
6827,9316,Tiến Thắng,Tiến Thắng,1,Xã,Huyện Lý Nhân,Lý Nhân,1,,
6828,9317,Văn Lý,Văn Lý,1,Xã,Huyện Lý Nhân,Lý Nhân,1,,
6829,9319,Xuân Khê,Xuân Khê,1,Xã,Huyện Lý Nhân,Lý Nhân,1,,
8122,8566,An Phước,An Phước,1,Xã,Huyện Mang Thít,Mang Thít,1,,
8123,8567,Bình Phước,Bình Phước,1,Xã,Huyện Mang Thít,Mang Thít,1,,
8124,8569,Chánh An,Chánh An,1,Xã,Huyện Mang Thít,Mang Thít,1,,
8125,8570,Chánh Hội,Chánh Hội,1,Xã,Huyện Mang Thít,Mang Thít,1,,
8126,8571,Hòa tịnh,Hoà Tịnh,1,Xã,Huyện Mang Thít,Mang Thít,1,,
8127,8572,Long Mỹ,Long Mỹ,1,Xã,Huyện Mang Thít,Mang Thít,1,,
8128,8573,Mỹ An,Mỹ An,1,Xã,Huyện Mang Thít,Mang Thít,1,,
8129,8574,Mỹ Phước,Mỹ Phước,1,Xã,Huyện Mang Thít,Mang Thít,1,,
8130,8575,Nhơn Phú,Nhơn Phú,1,Xã,Huyện Mang Thít,Mang Thít,1,,
8131,8576,Tân An Hội,Tân An Hội,1,Xã,Huyện Mang Thít,Mang Thít,1,,
8132,8577,Tân Long,Tân Long,1,Xã,Huyện Mang Thít,Mang Thít,1,,
8133,8578,Tân Long Hội,Tân Long Hội,1,Xã,Huyện Mang Thít,Mang Thít,1,,
7338,2487,Bình Hòa Đông,Bình Hòa Đông,1,Xã,Huyện Mộc Hóa,Mộc Hóa,1,,
7339,2488,Bình Hòa Tây,Bình Hòa Tây,1,Xã,Huyện Mộc Hóa,Mộc Hóa,1,,
7340,2489,Bình Hòa Trung,Bình Hòa Trung,1,Xã,Huyện Mộc Hóa,Mộc Hóa,1,,
7341,2490,Bình Phong Thạnh,Bình Phong Thạnh,1,Xã,Huyện Mộc Hóa,Mộc Hóa,1,,
7343,2491,Bình Thạnh,Bình Thạnh,1,Xã,Huyện Mộc Hóa,Mộc Hóa,1,,
7342,2492,Tân Lập,Tân Lập,1,Xã,Huyện Mộc Hóa,Mộc Hóa,1,,
7344,2493,Tân Thành,Tân Thành,1,Xã,Huyện Mộc Hóa,Mộc Hóa,1,,
7603,9808,Hưng Phú,Hưng Phú,1,Xã,Huyện Mỹ Tú,Mỹ Tú,1,,
7604,9810,Long Hưng,Long Hưng,1,Xã,Huyện Mỹ Tú,Mỹ Tú,1,,
7602,9812,Mỹ Phước,Mỹ Phước,1,Xã,Huyện Mỹ Tú,Mỹ Tú,1,,
7609,9813,Mỹ Thuận,Mỹ Thuận,1,Xã,Huyện Mỹ Tú,Mỹ Tú,1,,
7607,9816,Thuận Hưng,Thuận Hưng,1,Xã,Huyện Mỹ Tú,Mỹ Tú,1,,
7584,9817,Đại Tâm,Đại Tâm,1,Xã,Huyện Mỹ Xuyên,Mỹ Xuyên,1,,
7590,9818,Gia Hòa 1,Gia Hòa 1,1,Xã,Huyện Mỹ Xuyên,Mỹ Xuyên,1,,
7585,9820,Hòa Tú 1,Hòa Tú 1,1,Xã,Huyện Mỹ Xuyên,Mỹ Xuyên,1,,
7586,9821,Hòa Tú 2,Hòa Tú 2,1,Xã,Huyện Mỹ Xuyên,Mỹ Xuyên,1,,
7583,9826,Tham Đôn,Tham Đôn,1,Xã,Huyện Mỹ Xuyên,Mỹ Xuyên,1,,
7588,9828,Thạnh Quới,Thạnh Quới,1,Xã,Huyện Mỹ Xuyên,Mỹ Xuyên,1,,
35478,5365,Nam Tân,Nam Tân,1,Xã,Huyện Nam Sách,Nam Sách,1,,
7674,9832,Long Bình,Long Bình,1,Xã,Huyện Ngã Năm,Ngã Năm,1,,
7673,9833,Mỹ Bình,Mỹ Bình,1,Xã,Huyện Ngã Năm,Ngã Năm,1,,
7672,9834,Mỹ Quới,Mỹ Quới,1,Xã,Huyện Ngã Năm,Ngã Năm,1,,
7670,9835,Tân Long,Tân Long,1,Xã,Huyện Ngã Năm,Ngã Năm,1,,
7671,9836,Vĩnh Quới,Vĩnh Quới,1,Xã,Huyện Ngã Năm,Ngã Năm,1,,
22109,4309,Vân Âm,Vân Âm,1,Xã,Huyện Ngọc Lặc,Ngọc Lặc,1,,
7878,8700,Cúc Phương,Cúc Phương,1,Xã,Huyện Nho Quan,Nho Quan,1,,
7882,8704,Gia Sơn,Gia Sơn,1,Xã,Huyện Nho Quan,Nho Quan,1,,
7898,8721,Thượng Hòa,Thượng Hoà,1,Xã,Huyện Nho Quan,Nho Quan,1,,
7899,8722,Văn Phong,Văn Phong,1,Xã,Huyện Nho Quan,Nho Quan,1,,
7900,8723,Văn Phú,Văn Phú,1,Xã,Huyện Nho Quan,Nho Quan,1,,
7903,8726,Yên Quang,Yên Quang,1,Xã,Huyện Nho Quan,Nho Quan,1,,
7010,1928,Đại Phước,Đại Phước,1,Xã,Huyện Nhơn Trạch,Nhơn Trạch,1,,
7011,1929,Hiệp Phước,Hiệp Phước,1,Xã,Huyện Nhơn Trạch,Nhơn Trạch,1,,
7055,1930,Long Tân,Long Tân,1,Xã,Huyện Nhơn Trạch,Nhơn Trạch,1,,
7054,1931,Long Thọ,Long Thọ,1,Xã,Huyện Nhơn Trạch,Nhơn Trạch,1,,
7053,1932,Phú Đông,Phú Đông,1,Xã,Huyện Nhơn Trạch,Nhơn Trạch,1,,
7052,1933,Phú Hội,Phú Hội,1,Xã,Huyện Nhơn Trạch,Nhơn Trạch,1,,
7050,1934,Phú Hữu,Phú Hữu,1,Xã,Huyện Nhơn Trạch,Nhơn Trạch,1,,
7049,1935,Phú Thạnh,Phú Thạnh,1,Xã,Huyện Nhơn Trạch,Nhơn Trạch,1,,
7012,1936,Phước An,Phước An,1,Xã,Huyện Nhơn Trạch,Nhơn Trạch,1,,
7048,1937,Phước Khánh,Phước Khánh,1,Xã,Huyện Nhơn Trạch,Nhơn Trạch,1,,
7047,1938,Phước Thiền,Phước Thiền,1,Xã,Huyện Nhơn Trạch,Nhơn Trạch,1,,
25369,3201,Long Hải,Long Hải,1,Xã,Huyện Phú Quí,Phú Quí,1,,
25373,3202,Ngũ Phụng,Ngũ Phụng,1,Xã,Huyện Phú Quí,Phú Quí,1,,
25377,3203,Tam Thanh,Tam Thanh,1,Xã,Huyện Phú Quí,Phú Quí,1,,
6438,7239,Bạch Lưu,Bạch Lưu,1,Xã,Huyện Sông Lô,Sông Lô,1,,
6439,7240,Cao Phong,Cao Phong,1,Xã,Huyện Sông Lô,Sông Lô,1,,
6440,7241,Đôn Nhân,Đôn Nhân,1,Xã,Huyện Sông Lô,Sông Lô,1,,
6441,7242,Đồng Quế,Đồng Quế,1,Xã,Huyện Sông Lô,Sông Lô,1,,
6442,7243,Đồng Thịnh,Đồng Thịnh,1,Xã,Huyện Sông Lô,Sông Lô,1,,
6444,7245,Hải Lựu,Hải Lựu,1,Xã,Huyện Sông Lô,Sông Lô,1,,
6446,7247,Nhân Đạo,Nhân Đạo,1,Xã,Huyện Sông Lô,Sông Lô,1,,
6447,7248,Nhạo Sơn,Nhạo Sơn,1,Xã,Huyện Sông Lô,Sông Lô,1,,
6448,7249,Như Thụy,Như Thụy,1,Xã,Huyện Sông Lô,Sông Lô,1,,
6449,7250,Phương Khoan,Phương Khoan,1,Xã,Huyện Sông Lô,Sông Lô,1,,
6450,7251,Quang Yên,Quang Yên,1,Xã,Huyện Sông Lô,Sông Lô,1,,
6451,7253,Tân Lập,Tân Lập,1,Xã,Huyện Sông Lô,Sông Lô,1,,
6452,7254,Tứ Yên,Tứ Yên,1,Xã,Huyện Sông Lô,Sông Lô,1,,
6453,7255,Yên Thạch,Yên Thạch,1,Xã,Huyện Sông Lô,Sông Lô,1,,
8136,8580,Hậu Lộc,Hậu Lộc,1,Xã,Huyện Tam Bình,Tam Bình,1,,
8137,8581,Hòa Hiệp,Hòa Hiệp,1,Xã,Huyện Tam Bình,Tam Bình,1,,
8138,8582,Hòa Lộc,Hòa Lộc,1,Xã,Huyện Tam Bình,Tam Bình,1,,
8139,8583,Hòa Thạnh,Hòa Thạnh,1,Xã,Huyện Tam Bình,Tam Bình,1,,
8140,8584,Loan Mỹ,Loan Mỹ,1,Xã,Huyện Tam Bình,Tam Bình,1,,
8141,8585,Long Phú,Long Phú,1,Xã,Huyện Tam Bình,Tam Bình,1,,
8142,8586,Mỹ Lộc,Mỹ Lộc,1,Xã,Huyện Tam Bình,Tam Bình,1,,
8143,8587,Mỹ Thạnh Trung,Mỹ Thạnh Trung,1,Xã,Huyện Tam Bình,Tam Bình,1,,
8144,8588,Ngãi Tứ,Ngãi Tứ,1,Xã,Huyện Tam Bình,Tam Bình,1,,
8145,8589,Phú Lộc,Phú Lộc,1,Xã,Huyện Tam Bình,Tam Bình,1,,
8146,8590,Phú Thịnh,Phú Thịnh,1,Xã,Huyện Tam Bình,Tam Bình,1,,
8147,8591,Song Phú,Song Phú,1,Xã,Huyện Tam Bình,Tam Bình,1,,
8148,8593,Tân Lộc,Tân Lộc,1,Xã,Huyện Tam Bình,Tam Bình,1,,
8149,8594,Tân Phú,Tân Phú,1,Xã,Huyện Tam Bình,Tam Bình,1,,
8150,8595,Tường Lộc,Tường Lộc,1,Xã,Huyện Tam Bình,Tam Bình,1,,
6410,7256,Bồ Lý,Bồ Lý,1,Xã,Huyện Tam Đảo,Tam Đảo,1,,
6411,7257,Đại Đình,Đại Đình,1,Xã,Huyện Tam Đảo,Tam Đảo,1,,
6412,7259,Hồ Sơn,Hồ Sơn,1,Xã,Huyện Tam Đảo,Tam Đảo,1,,
6413,7260,Hợp Châu,Hợp Châu,1,Xã,Huyện Tam Đảo,Tam Đảo,1,,
6414,7261,Minh Quang,Minh Quang,1,Xã,Huyện Tam Đảo,Tam Đảo,1,,
6415,7263,Tam Quan,Tam Quan,1,Xã,Huyện Tam Đảo,Tam Đảo,1,,
6416,7264,Yên Dương,Yên Dương,1,Xã,Huyện Tam Đảo,Tam Đảo,1,,
6358,7265,An Hòa,An Hòa,1,Xã,Huyện Tam Dương,Tam Dương,1,,
6360,7266,Đạo Tú,Đạo Tú,1,Xã,Huyện Tam Dương,Tam Dương,1,,
6361,7267,Đồng Tĩnh,Đồng Tĩnh,1,Xã,Huyện Tam Dương,Tam Dương,1,,
6359,7268,Duy Phiên,Duy Phiên,1,Xã,Huyện Tam Dương,Tam Dương,1,,
6362,7269,Hoàng Đan,Hoàng Đan,1,Xã,Huyện Tam Dương,Tam Dương,1,,
6370,7270,Hoàng Hoa,Hoàng Hoa,1,Xã,Huyện Tam Dương,Tam Dương,1,,
6363,7271,Hoàng Lâu,Hoàng Lâu,1,Xã,Huyện Tam Dương,Tam Dương,1,,
6369,7273,Hợp Thịnh,Hợp Thịnh,1,Xã,Huyện Tam Dương,Tam Dương,1,,
6365,7274,Hướng Đạo,Hướng Đạo,1,Xã,Huyện Tam Dương,Tam Dương,1,,
6366,7275,Kim long,Kim Long,1,Xã,Huyện Tam Dương,Tam Dương,1,,
6368,7276,Thanh Vân,Thanh Vân,1,Xã,Huyện Tam Dương,Tam Dương,1,,
6367,7277,Vân Hội,Vân Hội,1,Xã,Huyện Tam Dương,Tam Dương,1,,
7289,2509,Hưng Điền,Hưng Điền,1,Xã,Huyện Tân Hưng,Tân Hưng,1,,
7290,2510,Hưng Điền B,Hưng Điền B,1,Xã,Huyện Tân Hưng,Tân Hưng,1,,
7291,2511,Hưng Hà,Hưng Hà,1,Xã,Huyện Tân Hưng,Tân Hưng,1,,
