address_id,address_service_id,NOTE,Fillter,address_name,address_service_name,address_parent,address_type,address_service_prefix,address-service_parent, Simillar
3094,14564,Bên add ch? có 1 ,x,Tân Th?i 3,Tân Th?i Nhì 5,Huy?n Hóc Môn,2,???ng,Hóc Môn,0.72
3094,14565,Bên add ch? có 1 ,x,Tân Th?i 3,Tân Th?i Nhì 6,Huy?n Hóc Môn,2,???ng,Hóc Môn,0.72
3094,14566,Bên add ch? có 1 ,x,Tân Th?i 3,Tân Th?i Nhì 7,Huy?n Hóc Môn,2,???ng,Hóc Môn,0.72
3094,14567,Bên add ch? có 1 ,x,Tân Th?i 3,Tân Th?i Nhì 8,Huy?n Hóc Môn,2,???ng,Hóc Môn,0.72
3094,14568,Bên add ch? có 1 ,x,Tân Th?i 3,Tân Th?i Nhì 9,Huy?n Hóc Môn,2,???ng,Hóc Môn,0.72
3094,14685,Bên add ch? có 1 ,x,Tân Th?i 3,Tr?n Th? Na,Huy?n Hóc Môn,2,???ng,Hóc Môn,0.727
3094,14731,Bên add ch? có 1 ,x,Tân Th?i 3,Xuân Th?i 1,Huy?n Hóc Môn,2,???ng,Hóc Môn,0.727
3094,14735,Bên add ch? có 1 ,x,Tân Th?i 3,Xuân Th?i 13,Huy?n Hóc Môn,2,???ng,Hóc Môn,0.783
3094,14740,Bên add ch? có 1 ,x,Tân Th?i 3,Xuân Th?i 2,Huy?n Hóc Môn,2,???ng,Hóc Môn,0.727
3094,14742,Bên add ch? có 1 ,x,Tân Th?i 3,Xuân Th?i 23,Huy?n Hóc Môn,2,???ng,Hóc Môn,0.783
3094,14743,Bên add ch? có 1 ,x,Tân Th?i 3,Xuân Th?i 3,Huy?n Hóc Môn,2,???ng,Hóc Môn,0.818
3094,14744,Bên add ch? có 1 ,x,Tân Th?i 3,Xuân Th?i 4,Huy?n Hóc Môn,2,???ng,Hóc Môn,0.727
3094,14745,Bên add ch? có 1 ,x,Tân Th?i 3,Xuân Th?i 5,Huy?n Hóc Môn,2,???ng,Hóc Môn,0.727
3094,14746,Bên add ch? có 1 ,x,Tân Th?i 3,Xuân Th?i 6,Huy?n Hóc Môn,2,???ng,Hóc Môn,0.727
3094,14747,Bên add ch? có 1 ,x,Tân Th?i 3,Xuân Th?i 7,Huy?n Hóc Môn,2,???ng,Hóc Môn,0.727
3094,14748,Bên add ch? có 1 ,x,Tân Th?i 3,Xuân Th?i 8,Huy?n Hóc Môn,2,???ng,Hóc Môn,0.727
3095,14266,,x,Thái Bình,Hòa Bình,Huy?n Hóc Môn,2,???ng,Hóc Môn,0.778
3095,14386,,x,Thái Bình,Nh? Bình,Huy?n Hóc Môn,2,???ng,Hóc Môn,0.778
3096,14569,,x,Thanh Niên,Tân Ti?n,Huy?n Hóc Môn,2,???ng,Hóc Môn,0.737
1182,866,Ph??ng Hóc Môn,x,Th? tr?n Hóc Môn, Hóc Môn,Huy?n Hóc Môn,1,Ph??ng,Hóc Môn,0.778
3098,14591,Ko có ???ng Tây Tân Hi?p,x,Th?i Tây Tân Hi?p,Tây Tân Hi?p,Huy?n Hóc Môn,2,???ng,Hóc Môn,0.8
3106,14687,,x,Tr?nh Th? Mi?ng,Tr?nh Th? ??i,Huy?n Hóc Môn,2,???ng,Hóc Môn,0.759
3106,14688,,x,Tr?nh Th? Mi?ng,Tr?nh Th? Gi?y,Huy?n Hóc Môn,2,???ng,Hóc Môn,0.733
3108,14696,,x,Tr?ng V??ng 1,Trung ?ông 1,Huy?n Hóc Môn,2,???ng,Hóc Môn,0.846
3108,14697,,x,Tr?ng V??ng 1,Trung ?ông 10,Huy?n Hóc Môn,2,???ng,Hóc Môn,0.815
3108,14698,,x,Tr?ng V??ng 1,Trung ?ông 11,Huy?n Hóc Môn,2,???ng,Hóc Môn,0.815
3108,14700,,x,Tr?ng V??ng 1,Trung ?ông 13,Huy?n Hóc Môn,2,???ng,Hóc Môn,0.815
3109,14695,,x,Tr?ng V??ng 2,Trung ?ông,Huy?n Hóc Môn,2,???ng,Hóc Môn,0.75
3109,14699,,x,Tr?ng V??ng 2,Trung ?ông 12,Huy?n Hóc Môn,2,???ng,Hóc Môn,0.815
3109,14701,,x,Tr?ng V??ng 2,Trung ?ông 2,Huy?n Hóc Môn,2,???ng,Hóc Môn,0.846
3109,14702,,x,Tr?ng V??ng 2,Trung ?ông 3A,Huy?n Hóc Môn,2,???ng,Hóc Môn,0.741
3109,14703,,x,Tr?ng V??ng 2,Trung ?ông 5,Huy?n Hóc Môn,2,???ng,Hóc Môn,0.769
3109,14704,,x,Tr?ng V??ng 2,Trung ?ông 6,Huy?n Hóc Môn,2,???ng,Hóc Môn,0.769
3109,14705,,x,Tr?ng V??ng 2,Trung ?ông 7,Huy?n Hóc Môn,2,???ng,Hóc Môn,0.769
3109,14706,,x,Tr?ng V??ng 2,Trung ?ông 8,Huy?n Hóc Môn,2,???ng,Hóc Môn,0.769
3110,14717,,x,Tr??ng V?nh Ký,Tr??ng Chinh,Huy?n Hóc Môn,2,???ng,Hóc Môn,0.741
20970,6384,,x,xã H?ng Minh,Th?ng Nh?t,Huy?n H?ng Hà,1,Xã,H?ng Hà,0.762
22659,4863,,x,xã H?ng Yên B?c,H?ng Yên Nam ,Huy?n H?ng Nguyên,1,Xã,H?ng Nguyên,0.815
7625,9788,,x,??a H?i,??i H?i,Huy?n K? Sách,1,Xã,K? Sách,0.8
22279,6418,,x,Xã V? L?,V? L?c,Huy?n Ki?n X??ng,1,Xã,Ki?n X??ng,0.769
19982,5346,,x,Xã Thái S?n,Thái Hòa,Huy?n Kinh Môn,1,Xã,Kinh Môn,0.778
21519,9516,,x,K? Tân,K? Anh,Huy?n K? Anh,1,Th? tr?n,K? Anh,0.714
21515,9513,,x,xã K? ??ng, K? Long,Huy?n K? Anh,1,Xã,K? Anh,0.824
21522,9530,,x,xã K? Lâm,K? Nam,Huy?n K? Anh,1,Xã,K? Anh,0.857
21526,9523,,x,xã K? Th?,K? Hoa,Huy?n K? Anh,1,Xã,K? Anh,0.857
21531,9537,,x,xã K? Ti?n,K? Th?nh,Huy?n K? Anh,1,Xã,K? Anh,0.824
21531,9541,,x,xã K? Ti?n,K? Trinh,Huy?n K? Anh,1,Xã,K? Anh,0.824
6267,10421,,x,Xã L??ng Tâm,Long Tr?,Huy?n Long M?,1,Xã,Long M?,0.737
6267,10422,,x,Xã L??ng Tâm,Long Tr? A,Huy?n Long M?,1,Xã,Long M?,0.762
6269,10425,,x,Xã Thu?n H?ng,Tân Phú,Huy?n Long M?,1,Xã,Long M?,0.737
6984,1923,,x,Ph??c Thái,Ph??c Tân,Huy?n Long Thành,1,Xã,Long Thành,0.8
18870,6963,Tên sai,x,xã H?p Hòa,Hoà H?p,Huy?n L??ng S?n,1,Xã,L??ng S?n,0.75
26241,10503,,x,Xã M??ng B?ng,M??ng Bon,Huy?n Mai S?n,1,Xã,Mai S?n,0.857
21433,9563,,x,xã Ngh?a H?ng,Nghi Tr??ng,Huy?n Nghi Xuân,1,Xã,Nghi Xuân,0.783
18637,4352,,x,xã Minh Khôi ,Minh Th?,Huy?n Nông C?ng,1,Xã,Nông C?ng,0.8
16591,7129,"Không có th? tr?n Phú M?, ?ã map xã phú m?",x,Xã Phú M?,Phú M?,Huy?n Phú Tân,1,Th? tr?n,Phú Tân,0.8
21181,10093,,x,xã Phù Hoá,C?nh Hoá,Huy?n Qu?ng Tr?ch,1,Xã,Qu?ng Tr?ch,0.706
21169,10097,,x,xã Qu?ng Châu,Qu?ng H?i,Huy?n Qu?ng Tr?ch,1,Xã,Qu?ng Tr?ch,0.857
21165,10111,,x,xã Qu?ng ?ông,Qu?ng S?n,Huy?n Qu?ng Tr?ch,1,Xã,Qu?ng Tr?ch,0.857
21180,10106,,x,xã Qu?ng Liên,Qu?ng Minh,Huy?n Qu?ng Tr?ch,1,Xã,Qu?ng Tr?ch,0.818
21176,10103,,x,xã Qu?ng L?u,Qu?ng L?c,Huy?n Qu?ng Tr?ch,1,Xã,Qu?ng Tr?ch,0.8
21167,10116,,x,xã Qu?ng Phú,Qu?ng Thu?,Huy?n Qu?ng Tr?ch,1,Xã,Qu?ng Tr?ch,0.857
21175,10107,,x,xã Qu?ng Ph??ng,Qu?ng Phong,Huy?n Qu?ng Tr?ch,1,Xã,Qu?ng Tr?ch,0.96
21179,10119,,x,xã Qu?ng Tr??ng,Qu?ng Trung,Huy?n Qu?ng Tr?ch,1,Xã,Qu?ng Tr?ch,0.96
21173,10122,,x,xã Qu?ng Xuân,Qu?ng V?n,Huy?n Qu?ng Tr?ch,1,Xã,Qu?ng Tr?ch,0.857
17806,7723,,x,xã B?n Khoang,B?n Phùng,Huy?n Sa Pa,1,Xã,Sa Pa,0.762
20431,6732,,x,Xã An Châu,Ng?c Châu,Huy?n S?n ??ng,1,Xã,S?n ??ng,0.778
17316,8148,,x,Xã T?nh Hà,T?nh K?,Huy?n S?n T?nh,1,Xã,S?n T?nh,0.75
17315,8147,,x,Xã T?nh Hi?p,T?nh Khê,Huy?n S?n T?nh,1,Xã,S?n T?nh,0.842
6443,7244,,x,??c Bát,??c Bác,Huy?n Sông Lô,1,Xã,Sông Lô,0.8
7295,2508,,x,V?nh Th?nh,Bình Th?nh,Huy?n Tân H?ng,1,Th? tr?n,Tân H?ng,0.818
6609,2872,,x,Xã Ph??c Hòa,Ph??c L?c,Huy?n Tân Thành,1,Xã,Tân Thành,0.8
15622,11303,,x,xã Ta Da,Ta Gia,Huy?n Than Uyên,1,Xã,Than Uyên,0.769
21752,8987,,x,xã T?t Th?ng,C? Th?ng,Huy?n Thanh S?n,1,Xã,Thanh S?n,0.737
35446,10635,,x,Xã M??ng Khiêng,M??ng É,Huy?n Thu?n Châu,1,Xã,Thu?n Châu,0.762
35474,10638,,x,Xã Ph?ng Lái,Nong Lay,Huy?n Thu?n Châu,1,Xã,Thu?n Châu,0.737
35474,10641,Check xem,x,Xã Ph?ng Lái,Ph?ng L?ng,Huy?n Thu?n Châu,1,Xã,Thu?n Châu,0.857
6193,10366,Th? Tr?n ko map xã,x,Th? tr?n ??nh An,??nh An,Huy?n Trà Cú,1,Xã,Trà Cú,0.824
21862,10798,Th? Tr?n ?ã map,x,th? tr?n Tr?m T?u ,Tr?m T?u,Huy?n Tr?m T?u,1,Xã,Tr?m T?u,0.8
16220,8183,,x,Xã Ngh?a Ph??ng,Ngh?a Phú,Huy?n T? Ngh?a,1,Xã,T? Ngh?a,0.87
16215,8176,,X,Xã Ngh?a Thu?n,Ngh?a An,Huy?n T? Ngh?a,1,Xã,T? Ngh?a,0.857
20811,7758,,x,xã D?n Thàng,Tân Th??ng,Huy?n V?n Bàn,1,Xã,V?n Bàn,0.762
14824,11526,,x, xã Tràng Các,Tân Tác,Huy?n V?n Quan,1,Xã,V?n Quan,0.737
16835,6774,Th? Tr?n và ?ã map,x,th? tr?n N?nh,N?nh,Huy?n Vi?t Yên,1,Xã,Vi?t Yên,0.727
6753,2380,,x,V?nh Phong,V?nh Long,Huy?n V?nh B?o,1,Xã,V?nh B?o,0.8
6889,6789,,x,xã ??ng Vi?t,??ng Tâm,Huy?n Yên D?ng,1,Xã,Yên D?ng,0.737
7842,8781,,x,Xã Yên H?ng,Yên Phú,Huy?n Yên Mô,1,Xã,Yên Mô,0.824
18557,20861,,x,?àm Quang Trung,Kim Quan Th??ng,Long Biên,2,???ng,Long Biên,0.774
35358,20731,,x,??c L?p,Ao Lão,Long Biên,2,???ng,Long Biên,0.714
20750,20703,ch? có 1 ???ng anh ?ào -12,x,???ng Anh ?ào 9,Anh ?ào 1,Long Biên,2,???ng,Long Biên,0.9
20750,20706,ch? có 1 ???ng anh ?ào -11,x,???ng Anh ?ào 9,Anh ?ào 1-10,Long Biên,2,???ng,Long Biên,0.783
20750,20709,ch? có 1 ???ng anh ?ào -10,x,???ng Anh ?ào 9,Anh ?ào 1-9,Long Biên,2,???ng,Long Biên,0.909
20750,20704,ch? có 1 ???ng anh ?ào -9,x,???ng Anh ?ào 9,Anh ?ào 10,Long Biên,2,???ng,Long Biên,0.857
20750,20705,ch? có 1 ???ng anh ?ào -8,x,???ng Anh ?ào 9,Anh ?ào 11,Long Biên,2,???ng,Long Biên,0.857
20750,20707,ch? có 1 ???ng anh ?ào -7,x,???ng Anh ?ào 9,Anh ?ào 11-6,Long Biên,2,???ng,Long Biên,0.783
20750,20708,ch? có 1 ???ng anh ?ào -6,x,???ng Anh ?ào 9,Anh ?ào 12,Long Biên,2,???ng,Long Biên,0.857
20750,20710,ch? có 1 ???ng anh ?ào -5,x,???ng Anh ?ào 9,Anh ?ào 2,Long Biên,2,???ng,Long Biên,0.9
20750,20711,ch? có 1 ???ng anh ?ào -4,x,???ng Anh ?ào 9,Anh ?ào 2-22,Long Biên,2,???ng,Long Biên,0.783
20750,20712,ch? có 1 ???ng anh ?ào -3,x,???ng Anh ?ào 9,Anh ?ào 3,Long Biên,2,???ng,Long Biên,0.9
20750,20713,ch? có 1 ???ng anh ?ào -2,x,???ng Anh ?ào 9,Anh ?ào 3-19,Long Biên,2,???ng,Long Biên,0.87
20750,20714,ch? có 1 ???ng anh ?ào -1,x,???ng Anh ?ào 9,Anh ?ào 4,Long Biên,2,???ng,Long Biên,0.9
20750,20715,ch? có 1 ???ng anh ?ào 0,x,???ng Anh ?ào 9,Anh ?ào 4-9,Long Biên,2,???ng,Long Biên,0.909
20750,20716,ch? có 1 ???ng anh ?ào 1,x,???ng Anh ?ào 9,Anh ?ào 5,Long Biên,2,???ng,Long Biên,0.9
20750,20717,ch? có 1 ???ng anh ?ào 2,x,???ng Anh ?ào 9,Anh ?ào 5-12,Long Biên,2,???ng,Long Biên,0.783
20750,20718,ch? có 1 ???ng anh ?ào 3,x,???ng Anh ?ào 9,Anh ?ào 6,Long Biên,2,???ng,Long Biên,0.9
20750,20719,ch? có 1 ???ng anh ?ào 4,x,???ng Anh ?ào 9,Anh ?ào 6 - 16,Long Biên,2,???ng,Long Biên,0.72
20750,20720,ch? có 1 ???ng anh ?ào 5,x,???ng Anh ?ào 9,Anh ?ào 6-23,Long Biên,2,???ng,Long Biên,0.783
20750,20721,ch? có 1 ???ng anh ?ào 6,x,???ng Anh ?ào 9,Anh ?ào 7,Long Biên,2,???ng,Long Biên,0.9
20750,20722,ch? có 1 ???ng anh ?ào 7,x,???ng Anh ?ào 9,Anh ?ào 8,Long Biên,2,???ng,Long Biên,0.9
20750,20723,ch? có 1 ???ng anh ?ào 8,x,???ng Anh ?ào 9,Anh ?ào 8-38,Long Biên,2,???ng,Long Biên,0.783
20750,20724,ch? có 1 ???ng anh ?ào 9,x,???ng Anh ?ào 9,Anh ?ào 8-4,Long Biên,2,???ng,Long Biên,0.818
35314,20772,,x,Hoa H?ng,Hàm R?ng,Long Biên,2,???ng,Long Biên,0.706
35326,20976,,x,H??ng D??ng,Th??ng ??ng,Long Biên,2,???ng,Long Biên,0.87
34889,1383,Có nên map ko???,x,K?T Vi?t H?ng,Vi?t H?ng,Long Biên,1,Ph??ng,Long Biên,0.783
18556,20877,"Không có ngõ tr?m, ph? tr?m ?ã map",x,Ph? Tr?m,Ngõ Tr?m,Long Biên,2,Ph?,Long Biên,0.75
35322,20844,,x,Phong Lan,H?ng Hà,Long Biên,2,???ng,Long Biên,0.706
1009,20981,,x,Tr??ng Lâm,Trung Hà,Long Biên,2,???ng,Long Biên,0.737
5124,20882,,x,V? ??c Th?n,Nguy?n ??c Thu?n,Long Biên,2,???ng,Long Biên,0.714
4223,21021,???ng thôi,x,Th? tr?n Quang Minh,Quang Minh,Mê Linh,2,???ng,Mê Linh,0.87
4287,21195,,x,Xã V?n Hoàng,Vân Hòa,Phú Xuyên,2,???ng,Phú Xuyên,0.778
4784,1481,,x,Xã Vân Nam,Vân Hà,Phúc Th?,1,Xã,Phúc Th?,0.8
2753,15129,,x,?? Quang ??u,H? Tùng M?u,Qu?n 1,2,???ng,1,0.75
2762,15146,,x,Lê Lai,Lê L?i,Qu?n 1,2,???ng,1,0.769
3482,15167,,x,Nguy?n ?ình Chi?u,Nguy?n B?nh Khiêm,Qu?n 1,2,???ng,1,0.8
3484,15175,,x,Nguy?n H?u C?u,Nguy?n H?u C?nh,Qu?n 1,2,???ng,1,0.867
3485,15174,,x,Nguy?n Huy T?,Nguy?n Hu?,Qu?n 1,2,???ng,1,0.75
3486,15172,,x,Nguy?n Kh?c Nhu,Nguy?n Doãn Khanh,Qu?n 1,2,???ng,1,0.727
3486,15180,,x,Nguy?n Kh?c Nhu,Nguy?n Phi Khanh,Qu?n 1,2,???ng,1,0.75
3488,15166,,x,Nguy?n Thái Bình,Nguy?n An Ninh,Qu?n 1,2,???ng,1,0.774
3488,15193,,x,Nguy?n Thái Bình,Nguy?n V?n Bình,Qu?n 1,2,???ng,1,0.812
3492,15177,,x,Nguy?n Th? Ngh?a,Nguy?n H?u Ngh?a,Qu?n 1,2,???ng,1,0.848
3492,15185,,x,Nguy?n Th? Ngh?a,Nguy?n Th? Di?u,Qu?n 1,2,???ng,1,0.75
3492,15186,,x,Nguy?n Th? Ngh?a,Nguy?n Th? L?ng,Qu?n 1,2,???ng,1,0.812
3494,15189,,x,Nguy?n Trãi,Nguy?n Thi?p,Qu?n 1,2,???ng,1,0.75
3495,15191,,x,Nguy?n Trung Tr?c,Nguy?n Trung Ng?n,Qu?n 1,2,???ng,1,0.743
3497,15197,,x,Nguy?n V?n Giai,Nguy?n V?n ??i,Qu?n 1,2,???ng,1,0.867
3497,15200,,x,Nguy?n V?n Giai,Nguy?n V?n Mai,Qu?n 1,2,???ng,1,0.867
3500,15194,,x,Nguy?n V?n Th?,Nguy?n V?n Chiêm,Qu?n 1,2,???ng,1,0.774
3500,15196,,X,Nguy?n V?n Th?,Nguy?n V?n C?,Qu?n 1,2,???ng,1,0.857
3500,15199,,x,Nguy?n V?n Th?,Nguy?n V?n Linh,Qu?n 1,2,???ng,1,0.8
3501,15168,,x,Nguy?n V?n Tráng,Nguy?n C?nh Chân,Qu?n 1,2,???ng,1,0.727
3501,15195,,x,Nguy?n V?n Tráng,Nguy?n V?n Côn,Qu?n 1,2,???ng,1,0.774
3501,15204,,x,Nguy?n V?n Tráng,Nguy?n V?n Tr?i,Qu?n 1,2,???ng,1,0.812
2792,15238,,x,Tr?n Nh?t Du?t,Tr?n Khánh D?,Qu?n 1,2,???ng,1,0.714
2793,15235,,x,Tr?n Quang Kh?i,Tr?n Doãn Khanh,Qu?n 1,2,???ng,1,0.71
2793,15242,,x,Tr?n Quang Kh?i,Tr?n Quý Khoách,Qu?n 1,2,???ng,1,0.71
2793,15243,,x,Tr?n Quang Kh?i,Tr?n Tu?n Kh?i,Qu?n 1,2,???ng,1,0.867
2799,15250,,x,Võ V?n Ki?t,V?n Ki?p,Qu?n 1,2,Ph?,1,0.762
2903,15555,"Chir có an phú ?ông 3,9,10,12 thôi",x,An Phú ?ông 12,An Phú ?ông 1,Qu?n 12,2,???ng,12,0.929
2903,15557,"Chir có an phú ?ông 3,9,10,12 thôi",x,An Phú ?ông 12,An Phú ?ông 11,Qu?n 12,2,???ng,12,0.897
2903,15560,"Chir có an phú ?ông 3,9,10,12 thôi",x,An Phú ?ông 12,An Phú ?ông 15,Qu?n 12,2,???ng,12,0.897
2903,15561,"Chir có an phú ?ông 3,9,10,12 thôi",x,An Phú ?ông 12,An Phú ?ông 17,Qu?n 12,2,???ng,12,0.897
2903,15562,"Chir có an phú ?ông 3,9,10,12 thôi",x,An Phú ?ông 12,An Phú ?ông 2,Qu?n 12,2,???ng,12,0.929
2903,15563,"Chir có an phú ?ông 3,9,10,12 thôi",x,An Phú ?ông 12,An Phú ?ông 21,Qu?n 12,2,???ng,12,0.897
2903,15564,"Chir có an phú ?ông 3,9,10,12 thôi",x,An Phú ?ông 12,An Phú ?ông 22,Qu?n 12,2,???ng,12,0.897
2903,15565,"Chir có an phú ?ông 3,9,10,12 thôi",x,An Phú ?ông 12,An Phú ?ông 25,Qu?n 12,2,???ng,12,0.897
2903,15566,"Chir có an phú ?ông 3,9,10,12 thôi",x,An Phú ?ông 12,An Phú ?ông 26,Qu?n 12,2,???ng,12,0.897
2903,15567,"Chir có an phú ?ông 3,9,10,12 thôi",x,An Phú ?ông 12,An Phú ?ông 27,Qu?n 12,2,???ng,12,0.897
2906,15559,"Chir có an phú ?ông 3,9,10,12 thôi",x,An Phú ?ông 3,An Phú ?ông 13,Qu?n 12,2,???ng,12,0.929
2906,15570,"Chir có an phú ?ông 3,9,10,12 thôi",x,An Phú ?ông 3,An Phú ?ông 31,Qu?n 12,2,???ng,12,0.929
2906,15571,"Chir có an phú ?ông 3,9,10,12 thôi",x,An Phú ?ông 3,An Phú ?ông 35,Qu?n 12,2,???ng,12,0.929
2907,15554,"Chir có an phú ?ông 3,9,10,12 thôi",x,An Phú ?ông 9,An Phú ?ông,Qu?n 12,2,???ng,12,0.88
2907,15568,"Chir có an phú ?ông 3,9,10,12 thôi",x,An Phú ?ông 9,An Phú ?ông 29,Qu?n 12,2,???ng,12,0.929
2907,15572,"Chir có an phú ?ông 3,9,10,12 thôi",x,An Phú ?ông 9,An Phú ?ông 8,Qu?n 12,2,???ng,12,0.889
2912,16059,,x,?? Quyên,Võ Qu?ng,Qu?n 12,2,???ng,12,0.706
3555,15742,,x,Nguy?n V?n Quá,Nguy?n ?nh Th?,Qu?n 12,2,???ng,12,0.759
3555,15759,,x,Nguy?n V?n Quá,Nguy?n V?n Th?,Qu?n 12,2,???ng,12,0.828
2920,15826,,x,Tân Th?i Nh?t ,Tân Th?i Hi?p,Qu?n 12,2,???ng,12,0.714
2920,15827,,x,Tân Th?i Nh?t ,Tân Th?i Hi?p 1,Qu?n 12,2,???ng,12,0.733
2920,15828,,x,Tân Th?i Nh?t ,Tân Th?i Hi?p 10,Qu?n 12,2,???ng,12,0.71
2920,15829,,x,Tân Th?i Nh?t ,Tân Th?i Hi?p 12,Qu?n 12,2,???ng,12,0.71
2920,15830,,x,Tân Th?i Nh?t ,Tân Th?i Hi?p 13,Qu?n 12,2,???ng,12,0.71
2920,15831,,x,Tân Th?i Nh?t ,Tân Th?i Hi?p 14,Qu?n 12,2,???ng,12,0.71
2920,15833,,x,Tân Th?i Nh?t ,Tân Th?i Hi?p 15,Qu?n 12,2,???ng,12,0.71
2920,15834,,x,Tân Th?i Nh?t ,Tân Th?i Hi?p 16,Qu?n 12,2,???ng,12,0.71
2920,15835,,x,Tân Th?i Nh?t ,Tân Th?i Hi?p 17,Qu?n 12,2,???ng,12,0.71
2920,15836,,x,Tân Th?i Nh?t ,Tân Th?i Hi?p 18,Qu?n 12,2,???ng,12,0.71
2920,15837,,x,Tân Th?i Nh?t ,Tân Th?i Hi?p 19,Qu?n 12,2,???ng,12,0.71
2920,15838,,x,Tân Th?i Nh?t ,Tân Th?i Hi?p 2,Qu?n 12,2,???ng,12,0.733
2920,15839,,x,Tân Th?i Nh?t ,Tân Th?i Hi?p 20,Qu?n 12,2,???ng,12,0.71
2920,15840,,x,Tân Th?i Nh?t ,Tân Th?i Hi?p 21,Qu?n 12,2,???ng,12,0.71
2920,15841,,x,Tân Th?i Nh?t ,Tân Th?i Hi?p 22,Qu?n 12,2,???ng,12,0.71
2920,15842,,x,Tân Th?i Nh?t ,Tân Th?i Hi?p 25,Qu?n 12,2,???ng,12,0.71
2920,15843,,x,Tân Th?i Nh?t ,Tân Th?i Hi?p 27,Qu?n 12,2,???ng,12,0.71
2920,15844,,x,Tân Th?i Nh?t ,Tân Th?i Hi?p 29,Qu?n 12,2,???ng,12,0.71
2920,15845,,x,Tân Th?i Nh?t ,Tân Th?i Hi?p 37,Qu?n 12,2,???ng,12,0.71
2920,15846,,x,Tân Th?i Nh?t ,Tân Th?i Hi?p 5,Qu?n 12,2,???ng,12,0.733
2920,15847,,x,Tân Th?i Nh?t ,Tân Th?i Hi?p 6,Qu?n 12,2,???ng,12,0.733
2920,15848,,x,Tân Th?i Nh?t ,Tân Th?i Hi?p 7,Qu?n 12,2,???ng,12,0.733
2920,15849,,x,Tân Th?i Nh?t ,Tân Th?i Hi?p 8,Qu?n 12,2,???ng,12,0.733
2920,15850,,x,Tân Th?i Nh?t ,Tân Th?i Hi?p 9,Qu?n 12,2,???ng,12,0.733
2920,16029,,x,Tân Th?i Nh?t ,Tr?n Th? Nghè,Qu?n 12,2,???ng,12,0.714
2928,16066,,x,Tô Ng?c Vân,Xô Ng?c Oanh,Qu?n 12,2,???ng,12,0.75
2929,16031,,x,Tr??ng Chinh,Trung Chánh,Qu?n 12,2,???ng,12,0.833
2929,16056,,x,Tr??ng Chinh,Tr??ng Th? Ngào,Qu?n 12,2,???ng,12,0.714
3352,16488,,x,Tr?n L?u,Tr?n Phú,Qu?n 2,2,???ng,2,0.706
3846,16552,,x,Nguy?n Hi?n,Nguy?n Bi?u,Qu?n 3,2,???ng,3,0.783
3846,16555,,x,Nguy?n Hi?n,Nguy?n Gia Thi?u,Qu?n 3,2,???ng,3,0.714
3846,16560,,x,Nguy?n Hi?n,Nguy?n Th? Di?u,Qu?n 3,2,???ng,3,0.741
3853,16562,,x,Nguy?n Th??ng Hi?n,Nguy?n Th? Nhi?m,Qu?n 3,2,???ng,3,0.743
3853,16564,,x,Nguy?n Th??ng Hi?n,Nguy?n Thông,Qu?n 3,2,???ng,3,0.774
3308,16592,,x,Tr?n Qu?c To?n,Tr?n Qu?c Th?o,Qu?n 3,2,???ng,3,0.828
3857,16595,,x,Tr?n V?n ?ang,Tr?nh V?n C?n,Qu?n 3,2,???ng,3,0.741
3870,16672,,x,Nguy?n Khoái,Nguy?n Ki?u,Qu?n 4,2,???ng,4,0.75
3871,16669,,x,Nguy?n T?t Thành,Nguy?n H?u Hãn,Qu?n 4,2,???ng,4,0.71
3873,16676,Check xem,x,Nguy?n Th?n Hi?n,Nguy?n Th??ng Hi?n,Qu?n 4,2,???ng,4,0.857
3874,16675,,x,Nguy?n Tr??ng T?,Nguy?n Thông,Qu?n 4,2,???ng,4,0.759
3703,17196,,x,H?ng Gia 3,H?ng Gia 2,Qu?n 7,2,???ng,7,0.857
3703,17197,,x,H?ng Gia 3,H?ng Gia 5,Qu?n 7,2,???ng,7,0.857
5085,17199,"Chir có h?ng thái 1, nên map???",x,Hùng Thái 1,H?ng Thái,Qu?n 7,2,???ng,7,0.857
3706,17244,,x,Mai V?n V?nh,Phan V?n V?nh,Qu?n 7,2,???ng,7,0.769
3149,17359,,x,Tân Thu?n Tây,Tân Thu?n Nam,Qu?n 7,2,???ng,7,0.815
3716,17249,,x,Tân Trào,Sáng T?o,Qu?n 7,2,???ng,7,0.706
3152,17374,,x,Tr?n V?n Khánh,Tr?n V?n Trà,Qu?n 7,2,???ng,7,0.741
3194,18096,"?ã map r?i, tên ?úng là ?ình Phong Phú",x,?ình Phong Phú,Phong Phú,Qu?n 9,2,???ng,9,0.833
3194,18215,,x,?ình Phong Phú,T?ng Nh?n Phú,Qu?n 9,2,???ng,9,0.714
3201,17990,,x,H? Xuân H??ng,?? Xuân H?p,Qu?n 9,2,???ng,9,0.72
3216,18001,,x,Lò Lu,Gò Lu,Qu?n 9,2,???ng,9,0.727
3217,18039,,x,Long Ph??c,Long Hòa,Qu?n 9,2,???ng,9,0.737
3237,18208,,x,Tân Hòa 2,Tân Hóa,Qu?n 9,2,???ng,9,0.824
3237,18209,,x,Tân Hòa 2,Tân Hòa,Qu?n 9,2,???ng,9,0.824
3237,18218,,x,Tân Hòa 2,Tây Hòa,Qu?n 9,2,???ng,9,0.706
3237,18219,Có tây Hòa nh?ng Tân Hòa ?ã map,x,Tân Hòa 2,Tây Hòa 2,Qu?n 9,2,???ng,9,0.842
3239,18211,,x,Tân L?p 2,Tân L?p,Qu?n 9,2,???ng,9,0.824
