address_id,address_service_id, Simillar,address_name,address_service_name,address_type,address_service_prefix,address_parent,address-service_parent
5151,19096,x,"Đường số 12, Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh, Việt Nam",Hiệp Bình,2,Đường,Quận Thủ Đức,Thủ Đức
5152,19096,x,"Đường số 13, Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh, Việt Nam",Hiệp Bình,2,Đường,Quận Thủ Đức,Thủ Đức
5153,19096,x,"Đường số 14, Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh, Việt Nam",Hiệp Bình,2,Đường,Quận Thủ Đức,Thủ Đức
5155,19096,x,"Đường số 17, Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh, Việt Nam",Hiệp Bình,2,Đường,Quận Thủ Đức,Thủ Đức
5156,19096,x,"Đường số 18, Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh, Việt Nam",Hiệp Bình,2,Đường,Quận Thủ Đức,Thủ Đức
5157,19096,x,"Đường số 19, Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh, Việt Nam",Hiệp Bình,2,Đường,Quận Thủ Đức,Thủ Đức
5142,19096,x,"Đường số 2 ,  Hiệp Bình Chánh, Hồ Chí Minh, Thủ Đức, Việt Nam",Hiệp Bình,2,Đường,Quận Thủ Đức,Thủ Đức
5158,19096,x,"Đường số 20, Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh, Việt Nam",Hiệp Bình,2,Đường,Quận Thủ Đức,Thủ Đức
5159,19096,x,"Đường số 21, Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh, Việt Nam",Hiệp Bình,2,Đường,Quận Thủ Đức,Thủ Đức
5160,19096,x,"Đường số 22, Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh, Việt Nam",Hiệp Bình,2,Đường,Quận Thủ Đức,Thủ Đức
5161,19096,x,"Đường số 23, Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh, Việt Nam",Hiệp Bình,2,Đường,Quận Thủ Đức,Thủ Đức
5162,19096,x,"Đường số 24, Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh, Việt Nam",Hiệp Bình,2,Đường,Quận Thủ Đức,Thủ Đức
5163,19096,x,"Đường số 25, Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh, Việt Nam",Hiệp Bình,2,Đường,Quận Thủ Đức,Thủ Đức
5164,19096,x,"Đường số 25, Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh, Việt Nam",Hiệp Bình,2,Đường,Quận Thủ Đức,Thủ Đức
5165,19096,x,"Đường số 27, Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh, Việt Nam",Hiệp Bình,2,Đường,Quận Thủ Đức,Thủ Đức
5143,19096,x,"Đường Số 3, Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh, Việt Nam",Hiệp Bình,2,Đường,Quận Thủ Đức,Thủ Đức
5137,19096,x,"Đường số 37, Hiệp Bình Chánh, Hồ Chí Minh, Thủ Đức, Việt Nam",Hiệp Bình,2,Đường,Quận Thủ Đức,Thủ Đức
5169,19096,x,"Đường Số 39, Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh, Việt Nam",Hiệp Bình,2,Đường,Quận Thủ Đức,Thủ Đức
5127,19096,x,"Đường số 41, Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh, Việt Nam",Hiệp Bình,2,Đường,Quận Thủ Đức,Thủ Đức
5128,19096,x,"Đường Số 42, Hiệp Bình Chánh, Hồ Chí Minh, Thủ Đức, Việt Nam",Hiệp Bình,2,Đường,Quận Thủ Đức,Thủ Đức
5129,19096,x,"Đường Số 43, Hiệp Bình Chánh, Hồ Chí Minh, Thủ Đức, Việt Nam",Hiệp Bình,2,Đường,Quận Thủ Đức,Thủ Đức
5130,19096,x,"Đường Số 44, Hiệp Bình Chánh, Hồ Chí Minh, Thủ Đức, Việt Nam",Hiệp Bình,2,Đường,Quận Thủ Đức,Thủ Đức
5132,19096,x,"Đường Số 48, Hiệp Bình Chánh, Hồ Chí Minh, Thủ Đức, Việt Nam",Hiệp Bình,2,Đường,Quận Thủ Đức,Thủ Đức
5133,19096,x,"Đường Số 49, Hiệp Bình Chánh, Hồ Chí Minh, Thủ Đức, Việt Nam",Hiệp Bình,2,Đường,Quận Thủ Đức,Thủ Đức
5144,19096,x,"Đường Số 5, Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh, Việt Nam",Hiệp Bình,2,Đường,Quận Thủ Đức,Thủ Đức
5134,19096,x,"Đường số 51, Hiệp Bình Chánh, Hồ Chí Minh, Thủ Đức, Việt Nam",Hiệp Bình,2,Đường,Quận Thủ Đức,Thủ Đức
5135,19096,x,"Đường số 52, Hiệp Bình Chánh, Hồ Chí Minh, Thủ Đức, Việt Nam",Hiệp Bình,2,Đường,Quận Thủ Đức,Thủ Đức
5136,19096,x,"Đường số 53, Hiệp Bình Chánh, Hồ Chí Minh, Thủ Đức, Việt Nam",Hiệp Bình,2,Đường,Quận Thủ Đức,Thủ Đức
5145,19096,x,"Đường Số 6, Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh, Việt Nam",Hiệp Bình,2,Đường,Quận Thủ Đức,Thủ Đức
5146,19096,x,"Đường số 7, Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh, Việt Nam",Hiệp Bình,2,Đường,Quận Thủ Đức,Thủ Đức
5147,19096,x,"Đường Số 8, Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh, Việt Nam",Hiệp Bình,2,Đường,Quận Thủ Đức,Thủ Đức
5148,19096,x,"Đường Số 9, Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh, Việt Nam",Hiệp Bình,2,Đường,Quận Thủ Đức,Thủ Đức
5149,19096,x,"Đường Số 9, Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh, Việt Nam",Hiệp Bình,2,Đường,Quận Thủ Đức,Thủ Đức
5172,19096,x,"KHA VẠN CÂN, Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh, Việt Nam",Hiệp Bình,2,Đường,Quận Thủ Đức,Thủ Đức
5171,19096,x,"PHẠM VĂN ĐỒNG, Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh, Việt Nam",Hiệp Bình,2,Đường,Quận Thủ Đức,Thủ Đức
5125,19096,x,"Tam Bình, Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh, Việt Nam",Hiệp Bình,2,Đường,Quận Thủ Đức,Thủ Đức
5138,19096,x,"Trưng trắc, Hiệp Bình Chánh, Hồ Chí Minh, Thủ Đức, Việt Nam",Hiệp Bình,2,Đường,Quận Thủ Đức,Thủ Đức
5150,19166,x,"Đường Số 10, Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh, Việt Nam",Số 1,2,Đường,Quận Thủ Đức,Thủ Đức
5169,19187,x,"Đường Số 39, Hiệp Bình Chánh, Thủ Đức, Hồ Chí Minh, Việt Nam",Số 3,2,Đường,Quận Thủ Đức,Thủ Đức
5131,19197,x," Đường Số 47, Hiệp Bình Chánh, Hồ Chí Minh, Thủ Đức, Việt Nam  Tìm kiếm trên Google Maps",Số 4,2,Đường,Quận Thủ Đức,Thủ Đức
5128,19197,x,"Đường Số 42, Hiệp Bình Chánh, Hồ Chí Minh, Thủ Đức, Việt Nam",Số 4,2,Đường,Quận Thủ Đức,Thủ Đức
5129,19197,x,"Đường Số 43, Hiệp Bình Chánh, Hồ Chí Minh, Thủ Đức, Việt Nam",Số 4,2,Đường,Quận Thủ Đức,Thủ Đức
5130,19197,x,"Đường Số 44, Hiệp Bình Chánh, Hồ Chí Minh, Thủ Đức, Việt Nam",Số 4,2,Đường,Quận Thủ Đức,Thủ Đức
5132,19197,x,"Đường Số 48, Hiệp Bình Chánh, Hồ Chí Minh, Thủ Đức, Việt Nam",Số 4,2,Đường,Quận Thủ Đức,Thủ Đức
5133,19197,x,"Đường Số 49, Hiệp Bình Chánh, Hồ Chí Minh, Thủ Đức, Việt Nam",Số 4,2,Đường,Quận Thủ Đức,Thủ Đức
7736,8511,x,Xã Khánh Bình Đông,Khánh Bình,1,Xã,Huyện Trần Văn Thời,Trần Văn Thời
7738,8511,x,Xã Khánh Bình Tây,Khánh Bình,1,Xã,Huyện Trần Văn Thời,Trần Văn Thời
7737,8511,x,Xã Khánh Bình Tây Bắc,Khánh Bình,1,Xã,Huyện Trần Văn Thời,Trần Văn Thời
7737,8513,x,Xã Khánh Bình Tây Bắc,Khánh Bình Tây,1,Xã,Huyện Trần Văn Thời,Trần Văn Thời
19978,7923,x,Xã Trực Hưng,Trực Hưng,1,Xã,Huyện Trực Ninh,Trực Ninh
4449,19408,x,Thị trấn Cầu Diễn,Cầu Diễn,2,Đường,Từ Liêm,Từ Liêm
4449,21047,x,Thị trấn Cầu Diễn,Cầu Diễn,2,Đường,Từ Liêm,Từ Liêm
5275,21103,x,Hồ Mễ Trì,Mễ Trì,2,đường,Từ Liêm,Từ Liêm
2122,21103,x,Mễ Trì Thượng,Mễ Trì,2,đường,Từ Liêm,Từ Liêm
728,21119,x,Mỹ Đình 1,Mỹ Đình,2,đường,Từ Liêm,Từ Liêm
727,21119,x,Mỹ Đình 2,Mỹ Đình,2,đường,Từ Liêm,Từ Liêm
1125,21138,x,Làng Phú Đô,Phú Đô,2,Đường,Từ Liêm,Từ Liêm
15746,1432,x," kho số 6 - số 58 đường tố hữu - phường trung văn , Trung Văn",Trung Văn,1,Xã,Từ Liêm,Từ Liêm
20814,7743,x,xã Khánh Yên Hạ,Khánh Yên,1,Thị trấn,Huyện Văn Bàn,Văn Bàn
20815,7743,x,xã Khánh Yên Thượng,Khánh Yên,1,Thị trấn,Huyện Văn Bàn,Văn Bàn
20816,7743,x,xã Khánh Yên Trung,Khánh Yên,1,Thị trấn,Huyện Văn Bàn,Văn Bàn
6654,2156,v,An Dương,An Dương,1,Thị trấn,Huyện An Dương,An Dương
22084,4722,v,Thị trấn Anh Sơn,Anh Sơn,1,Xã,Huyện Anh Sơn,Anh Sơn
947,19351,v,Ngõ Núi Trúc,Núi Trúc,2,Đường,Ba Đình,Ba Đình
21150,9984,v,xã Quảng Thuận,Quảng Thuận,1,Xã,Thị xã Ba Đồn,Ba Đồn
4564,1124,v,Xã Minh Quang,Minh Quang,1,Xã,Ba Vì,Ba Vì
14593,11309,v,xã Chiến Thắng,Chiến Thắng,1,Xã,Huyện Bắc Sơn,Bắc Sơn
14594,11310,v, xã Chiêu Vũ,Chiêu Vũ,1,Xã,Huyện Bắc Sơn,Bắc Sơn
14596,11312,v, xã Hưng Vũ,Hưng Vũ,1,Xã,Huyện Bắc Sơn,Bắc Sơn
14597,11313,v, xã Hữu Vĩnh,Hữu Vĩnh,1,Xã,Huyện Bắc Sơn,Bắc Sơn
14598,11314,v, xã Long Đống,Long Đống,1,Xã,Huyện Bắc Sơn,Bắc Sơn
14599,11315,v, xã Nhất Hòa,Nhất Hòa,1,Xã,Huyện Bắc Sơn,Bắc Sơn
14600,11316,v, xã Nhất Tiến,Nhất Tiến,1,Xã,Huyện Bắc Sơn,Bắc Sơn
14601,11317,v, xã Quỳnh Sơn,Quỳnh Sơn,1,Xã,Huyện Bắc Sơn,Bắc Sơn
14602,11318,v, xã Tân Hương,Tân Hương,1,Xã,Huyện Bắc Sơn,Bắc Sơn
14603,11319,v, xã Tân Lập,Tân Lập,1,Xã,Huyện Bắc Sơn,Bắc Sơn
14604,11320,v, xã Tân Thành,Tân Thành,1,Xã,Huyện Bắc Sơn,Bắc Sơn
14605,11321,v, xã Tân Tri,Tân Tri,1,Xã,Huyện Bắc Sơn,Bắc Sơn
14606,11322,v, xã Trấn Yên,Trấn Yên,1,Xã,Huyện Bắc Sơn,Bắc Sơn
14607,11323,v, xã Vạn Thủy,Vạn Thủy,1,Xã,Huyện Bắc Sơn,Bắc Sơn
14608,11324,v, xã Vũ Lăng,Vũ Lăng,1,Xã,Huyện Bắc Sơn,Bắc Sơn
14610,11325,v, xã Vũ Lễ,Vũ Lễ,1,Xã,Huyện Bắc Sơn,Bắc Sơn
14609,11326,v, xã Vũ Sơn,Vũ Sơn,1,Xã,Huyện Bắc Sơn,Bắc Sơn
2460,12064,v,Liên Ấp 1-2,1-2,2,Đường,Huyện Bình Chánh,Bình Chánh
2471,12261,v,Nhánh Rẽ Dương Đình Cúc,Dương Đình Cúc,2,Đường,Huyện Bình Chánh,Bình Chánh
2441,12281,v,Hưng Long-Qui Đức,Hưng Long,2,Đường,Huyện Bình Chánh,Bình Chánh
7407,8247,v,xã Tam Hiệp (cù lao Tam Hiệp),Tam Hiệp,1,Xã,Huyện Bình Đại,Bình Đại
7690,8445,v,Xã Tân Thành,Tân Thành,1,Phường,Thành phố Cà Mau,Cà Mau
21071,6134,v,Thị trấn Cái Bè,Cái Bè,1,Thị trấn,Huyện Cái Bè,Cái Bè
6507,6170,v,Thanh Hòa,Thanh Hòa,1,Xã,Thị xã Cai Lậy,Cai Lậy
16302,10149,v,Xã Cam Thanh,Cam Thanh,1,Xã,Huyện Cam Lộ,Cam Lộ
5767,3909,v,Cẩm Hải,Cẩm Hải,1,Xã,Thành phố Cẩm Phả,Cẩm Phả
5769,3920,v,Dương Huy,Dương Huy,1,Xã,Thành phố Cẩm Phả,Cẩm Phả
15282,9361,v,xã Cẩm Bình,Cẩm Bình,1,Xã,Huyện Cẩm Xuyên,Cẩm Xuyên
15286,9362,v,xã Cẩm Duệ,Cẩm Duệ,1,Xã,Huyện Cẩm Xuyên,Cẩm Xuyên
15289,9363,v,xã Cẩm Dương,Cẩm Dương,1,Xã,Huyện Cẩm Xuyên,Cẩm Xuyên
15291,9364,v,xã Cẩm Hà,Cẩm Hà,1,Xã,Huyện Cẩm Xuyên,Cẩm Xuyên
15300,9366,v,xã Cẩm Hưng,Cẩm Hưng,1,Xã,Huyện Cẩm Xuyên,Cẩm Xuyên
15296,9367,v,xã Cẩm Huy,Cẩm Huy,1,Xã,Huyện Cẩm Xuyên,Cẩm Xuyên
15305,9368,v,xã Cẩm Lạc,Cẩm Lạc,1,Xã,Huyện Cẩm Xuyên,Cẩm Xuyên
15306,9369,v,xã Cẩm Lĩnh,Cẩm Lĩnh,1,Xã,Huyện Cẩm Xuyên,Cẩm Xuyên
17010,9369,v,xã Cẩm Lĩnh,Cẩm Lĩnh,1,Xã,Huyện Cẩm Xuyên,Cẩm Xuyên
15310,9358,v,xã Cẩm Lộc,Cẩm Lộc,1,Xã,Huyện Cẩm Xuyên,Cẩm Xuyên
15311,9370,v,xã Cẩm Minh,Cẩm Minh,1,Xã,Huyện Cẩm Xuyên,Cẩm Xuyên
15316,9359,v,xã Cẩm Mỹ,Cẩm Mỹ,1,Xã,Huyện Cẩm Xuyên,Cẩm Xuyên
15319,9371,v,xã Cẩm Nam,Cẩm Nam,1,Xã,Huyện Cẩm Xuyên,Cẩm Xuyên
15324,9372,v,xã Cẩm Phúc,Cẩm Phúc,1,Xã,Huyện Cẩm Xuyên,Cẩm Xuyên
15327,9373,v,xã Cẩm Quan,Cẩm Quan,1,Xã,Huyện Cẩm Xuyên,Cẩm Xuyên
15331,9373,v,xã Cẩm Quang,Cẩm Quan,1,Xã,Huyện Cẩm Xuyên,Cẩm Xuyên
17019,9373,v,xã Cẩm Quang,Cẩm Quan,1,Xã,Huyện Cẩm Xuyên,Cẩm Xuyên
15331,9374,v,xã Cẩm Quang,Cẩm Quang,1,Xã,Huyện Cẩm Xuyên,Cẩm Xuyên
15341,9375,v,xã Cẩm Sơn,Cẩm Sơn,1,Xã,Huyện Cẩm Xuyên,Cẩm Xuyên
15356,9377,v,xã Cẩm Thăng,Cẩm Thăng,1,Xã,Huyện Cẩm Xuyên,Cẩm Xuyên
15349,9378,v,xã Cẩm Thành,Cẩm Thành,1,Xã,Huyện Cẩm Xuyên,Cẩm Xuyên
15360,9379,v,xã Cẩm Thịnh,Cẩm Thịnh,1,Xã,Huyện Cẩm Xuyên,Cẩm Xuyên
15363,9380,v,xã Cẩm Trung,Cẩm Trung,1,Xã,Huyện Cẩm Xuyên,Cẩm Xuyên
15373,9382,v,thi trấn Cẩm Xuyên,Cẩm Xuyên,1,Thị trấn,Huyện Cẩm Xuyên,Cẩm Xuyên
15380,9383,v,xã Cẩm Yên,Cẩm Yên,1,Xã,Huyện Cẩm Xuyên,Cẩm Xuyên
15386,9384,v,thị trấn Thiên Cầm,Thiên Cầm,1,Thị trấn,Huyện Cẩm Xuyên,Cẩm Xuyên
19367,5533,v,Xã Ia Băng,Ia Băng,1,Xã,Huyện Chư Prông,Chư Prông
7717,8464,v,Xã Tạ An Khương Đông,Tạ An Khương,1,Xã,Huyện Đầm Dơi,Đầm Dơi
20910,3931,v,Xã Quảng An,Quảng An,1,Xã,Huyện Đầm Hà,Đầm Hà
4031,1223,v,Xã Mai Lâm,Mai Lâm,1,Xã,Đông Anh,Đông Anh
4035,1226,v,Xã Tàm Xá,Tàm Xá,1,Xã,Đông Anh,Đông Anh
4011,1235,v,Xã Võng La,Võng La,1,Xã,Đông Anh,Đông Anh
4012,1236,v,Xã Xuân Canh,Xuân Canh,1,Xã,Đông Anh,Đông Anh
1132,19787,v,Hoàng Cầu Mới,Hoàng Cầu,2,Phố,Đống Đa,Đống Đa
926,19854,v,Ngõ Thịnh Quang,Thịnh Quang,2,Đường,Đống Đa,Đống Đa
24067,19872,v,Ngõ Văn Chương,Văn Chương,2,Đường,Đống Đa,Đống Đa
979,19874,v,Ngõ Văn Hương,Văn Hương,2,Đường,Đống Đa,Đống Đa
21035,6314,v,xã Đông Các,Đông Các,1,Xã,Huyện Đông Hưng,Đông Hưng
22264,6338,v,Xã Hồng Châu,Hồng Châu,1,Xã,Huyện Đông Hưng,Đông Hưng
22268,6343,v,Xã Lô Giang,Lô Giang,1,Xã,Huyện Đông Hưng,Đông Hưng
10167,28778,v,Chợ Hương,Chợ Hương,2,Phố,Quận Dương Kinh,Dương Kinh
13237,28794,v,Phúc Lộc,Phúc Lộc,2,Phố,Quận Dương Kinh,Dương Kinh
5793,28800,v,Thế Nhân,Thế Nhân,2,Đường,Quận Dương Kinh,Dương Kinh
5792,28802,v,Tĩnh Hải,Tĩnh Hải,2,Phố,Quận Dương Kinh,Dương Kinh
966,20036,v,Ngõ Đại An,Đại An,2,Đường,Hà Đông,Hà Đông
5355,20065,v,La Nội,La Nội,2,Đường,Hà Đông,Hà Đông
21683,8863,v,xã Lệnh Khanh,Lệnh Khanh,1,Xã,Huyện Hạ Hòa,Hạ Hòa
13135,28835,v,Cát Vũ,Cát Vũ,2,Đường,Quận Hải An,Hải An
26541,28892,v,Mai Trung Thứ,Mai Trung Thứ,2,Phố,Quận Hải An,Hải An
13140,28896,v,Nam Hòa,Nam Hòa,2,Phố,Quận Hải An,Hải An
13141,28899,v,Nam Phong,Nam Phong,2,Đường,Quận Hải An,Hải An
26169,28900,v,Nam Thành,Nam Thành,2,Đường,Quận Hải An,Hải An
26201,28932,v,Trần Hoàn,Trần Hoàn,2,Đường,Quận Hải An,Hải An
26425,28938,v,Nam Trung Hành,Trung Hành,2,Đường,Quận Hải An,Hải An
13101,28938,v,Tây Trung Hành,Trung Hành,2,Đường,Quận Hải An,Hải An
922,20222,v,Ngõ Gốc Đề,Gốc Đề,2,Đường,Hai Bà Trưng,Hai Bà Trưng
5315,1704,v,Phường Thuận Phước,Thuận Phước,1,Phường,Quận Hải Châu,Hải Châu
14932,10956,v,xã Minh Hương,Minh Hương,1,Xã,Huyện Hàm Yên,Hàm Yên
20148,4178,v,Xã Hoa Lộc,Hoa Lộc,1,Xã,Huyện Hậu Lộc,Hậu Lộc
7792,8662,v,Xã Ninh An,Ninh An,1,Xã,Huyện Hoa Lư,Hoa Lư
7789,8663,v,Xã Ninh Giang,Ninh Giang,1,Xã,Huyện Hoa Lư,Hoa Lư
7795,8664,v,Xã Ninh Hải,Ninh Hải,1,Xã,Huyện Hoa Lư,Hoa Lư
7788,8665,v,Xã Ninh Hòa,Ninh Hòa,1,Xã,Huyện Hoa Lư,Hoa Lư
7787,8666,v,Xã Ninh Khang,Ninh Khang,1,Xã,Huyện Hoa Lư,Hoa Lư
7785,8667,v,Xã Ninh Mỹ,Ninh Mỹ,1,Xã,Huyện Hoa Lư,Hoa Lư
7791,8668,v,Xã Ninh Thắng,Ninh Thắng,1,Xã,Huyện Hoa Lư,Hoa Lư
7794,8669,v,Xã Ninh Vân,Ninh Vân,1,Xã,Huyện Hoa Lư,Hoa Lư
7790,8670,v,Xã Ninh Xuân,Ninh Xuân,1,Xã,Huyện Hoa Lư,Hoa Lư
13566,8671,v, thị trấn Thiên Tôn.,Thiên Tôn,1,Thị trấn,Huyện Hoa Lư,Hoa Lư
7793,8672,v,Trường Yên,Trường Yên,1,Xã,Huyện Hoa Lư,Hoa Lư
310,20453,v,Hàng Đậu,Hàng Đậu,2,Đường,Hoàn Kiếm,Hoàn Kiếm
362,20459,v,Hàng Giấy,Hàng Giấy,2,Phố,Hoàn Kiếm,Hoàn Kiếm
17129,4204,v,xã Hoằng Đồng,Hoằng Đồng,1,Xã,Huyện Hoằng Hóa,Hoằng Hóa
17116,4219,v,xã Hoằng Phú,Hoằng Phú,1,Xã,Huyện Hoằng Hóa,Hoằng Hóa
17133,4219,v,xã Hoằng Phúc,Hoằng Phú,1,Xã,Huyện Hoằng Hóa,Hoằng Hóa
17117,4223,v,xã Hoằng Quý,Hoằng Quý,1,Xã,Huyện Hoằng Hóa,Hoằng Hóa
17140,4230,v,xã Hoằng Thành,Hoằng Thành,1,Xã,Huyện Hoằng Hóa,Hoằng Hóa
973,20642,v,Mai Động,Mai Động,2,Đường,Hoàng Mai,Hoàng Mai
16666,3997,v,xã Đồng Lâm,Đồng Lâm,1,Xã,Huyện Hoành Bồ,Hoành Bồ
19773,10234,v,xã Tân Long,Tân Long,1,Xã,Huyện Hướng Hóa,Hướng Hóa
13005,29072,v,Đoàn Kết,Đoàn Kết,2,Đường,Quận Kiến An,Kiến An
13013,29127,v,Trần Nhân Tông,Trần Nhân Tông,2,Đường,Quận Kiến An,Kiến An
16819,6393,v,xã Bình Thanh,Bình Thanh,1,Xã,Huyện Kiến Xương,Kiến Xương
22300,6399,v,xã Minh Hưng,Minh Hưng,1,Xã,Huyện Kiến Xương,Kiến Xương
22283,6412,v,Xã Thượng Hiền,Thượng Hiền,1,Xã,Huyện Kiến Xương,Kiến Xương
21308,9521,v,xã Kỳ Hà,Kỳ Hà,1,Xã,Thị xã Kỳ Anh,Kỳ Anh
21306,9523,v,xã Kỳ Hoa,Kỳ Hoa,1,Xã,Thị xã Kỳ Anh,Kỳ Anh
21307,9525,v,xã Kỳ Hưng,Kỳ Hưng,1,Xã,Thị xã Kỳ Anh,Kỳ Anh
21301,9529,v,Phường Kỳ Liên,Kỳ Liên,1,Xã,Thị xã Kỳ Anh,Kỳ Anh
21310,9512,v,xã Kỳ Lợi,Kỳ Lợi,1,Xã,Thị xã Kỳ Anh,Kỳ Anh
21300,9513,v,Phường Kỳ Long,Kỳ Long,1,Xã,Thị xã Kỳ Anh,Kỳ Anh
21311,9530,v,xã Kỳ Nam,Kỳ Nam,1,Xã,Thị xã Kỳ Anh,Kỳ Anh
21309,9531,v,xã Kỳ Ninh,Kỳ Ninh,1,Xã,Thị xã Kỳ Anh,Kỳ Anh
21304,9514,v,Phường Kỳ Phương,Kỳ Phương,1,Xã,Thị xã Kỳ Anh,Kỳ Anh
21305,9537,v,Phường Kỳ Thịnh,Kỳ Thịnh,1,Xã,Thị xã Kỳ Anh,Kỳ Anh
21302,9541,v,Phường Kỳ Trinh,Kỳ Trinh,1,Xã,Thị xã Kỳ Anh,Kỳ Anh
21303,9541,v,Phường Kỳ Trinh,Kỳ Trinh,1,Xã,Thị xã Kỳ Anh,Kỳ Anh
21299,9545,v,Phường Sông Trí,Sông Trí,1,Phường,Thị xã Kỳ Anh,Kỳ Anh
21916,4883,v,xã Nậm Cắn,Nậm Cắn,1,Xã,Huyện Kỳ Sơn,Kỳ Sơn
25306,6917,v,Xã Bình Chân,Bình Chân,1,Xã,Huyện Lạc Sơn,Lạc Sơn
13935,43451,v,đường Hoàng Văn Thụ,Hoàng Văn Thụ,2,Đường,Thành phố Lai Châu,Lai Châu
14098,43452,v,đường Đại Lộ Lê Lợi,Lê Lợi,2,Đường,Thành phố Lai Châu,Lai Châu
6910,6645,v,TT Kép,Kép,1,Thị trấn,Huyện Lạng Giang,Lạng Giang
13987,43509,v,đường Bà Triệu mới,Bà Triệu,2,Phố,Thành phố Lạng Sơn,Lạng Sơn
13972,43515,v,đường Chu Văn An,Chu Văn An,2,Đường,Thành phố Lạng Sơn,Lạng Sơn
15235,43548,v,Nhị Thanh,Nhị Thanh,2,Đường,Thành phố Lạng Sơn,Lạng Sơn
15704,43564,v,Thác Mạ 7,Thác Mạ 7,2,Đường,Thành phố Lạng Sơn,Lạng Sơn
14211,39726,v,đường Hồng Hà,Hồng Hà,2,Đường,Thành phố Lào Cai,Lào Cai
14288,39789,v,đường Nguyễn Đình Thi,Nguyễn Đình Thi,2,Đường,Thành phố Lào Cai,Lào Cai
14403,39862,v,đường Xuân Diệu,Xuân Diệu,2,Đường,Thành phố Lào Cai,Lào Cai
6433,7215,v,Huyện Lập Thạch,Lập Thạch,1,Thị trấn,Huyện Lập Thạch,Lập Thạch
13360,29236,v,Nguyễn Văn Linh,Nguyễn Văn Linh,2,Đường,Quận Lê Chân,Lê Chân
17788,11458,v,xã Quan Bản,Quan Bản,1,Xã,Huyện Lộc Bình,Lộc Bình
17789,11459,v,xã Sàn Viên,Sàn Viên,1,Xã,Huyện Lộc Bình,Lộc Bình
17790,11460,v,xã Tam Gia,Tam Gia,1,Xã,Huyện Lộc Bình,Lộc Bình
17791,11461,v,xã Tĩnh Bắc,Tĩnh Bắc,1,Xã,Huyện Lộc Bình,Lộc Bình
17792,11462,v,xã Tú Đoạn,Tú Đoạn,1,Xã,Huyện Lộc Bình,Lộc Bình
17056,9550,v,xã Ích Hậu,Ích Hậu,1,Xã,Huyện Lộc Hà,Lộc Hà
19197,5787,v,Xã Lộc Thạnh,Lộc Thạnh,1,Xã,Huyện Lộc Ninh,Lộc Ninh
15683,8558,v,Xã Long Hồ,Long Hồ,1,Thị trấn,Huyện Long Hồ,Long Hồ
17936,10517,V,thị trấn Nông Trường Mộc Châu,Mộc Châu,1,Thị trấn,Huyện Mộc Châu,Mộc Châu
10157,4009,v,Phường Bình Ngọc,Bình Ngọc,1,Phường,Thành phố Móng Cái,Móng Cái
22048,11147,v,xã Nậm Kè,Nậm Kè,1,Xã,Huyện Mường Nhé,Mường Nhé
6464,6288,v,Xã Thới Sơn(Cù lao Thới Sơn),Thới Sơn,1,Xã,Thành phố Mỹ Tho,Mỹ Tho
7608,9813,v,Mỹ Thuận,Mỹ Thuận,1,Xã,Huyện Mỹ Tú,Mỹ Tú
7606,9816,v,Thuận Hưng,Thuận Hưng,1,Xã,Huyện Mỹ Tú,Mỹ Tú
7589,9818,v,Gia Hòa 1,Gia Hòa 1,1,Xã,Huyện Mỹ Xuyên,Mỹ Xuyên
12665,39923,v,đường Cao Bá Quát,Cao Bá Quát,2,Đường,Thành phố Nam Định,Nam Định
12633,39945,v,đường Chợ Diên Hồng,Diên Hồng,2,Đường,Thành phố Nam Định,Nam Định
12693,39959,v,đường Đại Lộ Đông A,Đông A,2,Đường,Thành phố Nam Định,Nam Định
12661,39964,v,đường Giải Phóng,Giải Phóng,2,Đường,Thành phố Nam Định,Nam Định
12662,39964,v,đường Giải Phóng,Giải Phóng,2,Đường,Thành phố Nam Định,Nam Định
12594,39973,v,đường Hàng Tiện,Hàng Tiện,2,Đường,Thành phố Nam Định,Nam Định
